갱신청구권사용여부,단지명,법정동,보증금액,건축년도,월세금,전용면적,지번,지역코드,층,해제여부,해제사유발생일,년,월,일
X,아이파크,삼성동,"81,309",2018,0,112.69,300,11680,2,,,2024,2,9
X,강남_1차_아파트,역삼동,"4,992",2012,273,142.08,155,11680,11,,,2024,3,18
,강남_3차_아파트,역삼동,"4,527",2008,279,131.4,678,11680,18,,,2024,3,1
,강남_9차_아파트,역삼동,"1,479",2023,96,66.61,269,11680,19,,,2024,2,11
,강남_5차_아파트,압구정동,"1,759",2023,176,100.93,456,11680,13,,,2024,2,21
X,래미안,역삼동,"130,497",2002,0,86.07,425,11680,41,,,2024,2,11
X,강남_4차_아파트,역삼동,"122,663",1993,0,138.86,991,11680,34,,,2024,2,22
,강남_9차_아파트,역삼동,"109,554",1980,0,129.53,377,11680,15,O,20240320,2024,3,20
O,강남_8차_아파트,청담동,"2,809",1981,131,50.68,794,11680,14,,,2024,1,21
,강남_5차_아파트,역삼동,"30,498",2004,0,133.04,239,11680,19,,,2024,3,20
X,강남_5차_아파트,압구정동,"86,732",2019,0,95.15,853,11680,15,O,20240118,2024,1,18
X,강남_5차_아파트,역삼동,"40,509",1992,0,97.3,377,11680,16,,,2024,3,13
O,강남_3차_아파트,삼성동,"86,575",1999,0,50.85,761,11680,40,,,2024,1,6
X,강남_8차_아파트,청담동,"3,344",1997,293,103.36,312,11680,32,,,2024,1,6
X,아이파크,역삼동,"142,101",1992,0,105.2,796,11680,3,,,2024,3,3
,아이파크,압구정동,"1,753",2011,85,92.43,797,11680,37,,,2024,1,15
X,타워팰리스,청담동,"1,993",1995,160,109.73,697,11680,19,,,2024,2,4
X,강남_4차_아파트,압구정동,"110,801",1991,0,62.62,798,11680,19,,,2024,1,8
X,래미안,역삼동,"3,180",1990,62,73.11,177,11680,27,,,2024,3,6
X,타워팰리스,삼성동,"69,165",2024,0,52.2,844,11680,2,,,2024,1,16
,강남_6차_아파트,압구정동,"2,321",2015,289,57.46,440,11680,16,,,2024,1,16
,강남_4차_아파트,청담동,"140,243",2008,0,113.42,970,11680,45,O,20240204,2024,2,4
O,강남_7차_아파트,청담동,"129,820",2015,0,79.38,703,11680,8,,,2024,2,22
X,래미안,삼성동,"54,740",1999,0,78.82,655,11680,26,O,20240211,2024,2,11
O,강남_9차_아파트,대치동,"142,159",1987,0,140.22,478,11680,28,,,2024,1,16
X,강남_1차_아파트,대치동,"2,564",2023,50,128.34,766,11680,38,,,2024,2,9
,강남_4차_아파트,압구정동,"1,555",1994,123,69.89,472,11680,35,,,2024,1,6
O,강남_1차_아파트,대치동,"42,658",2008,0,71.46,798,11680,20,,,2024,3,13
X,강남_6차_아파트,역삼동,"110,397",2018,0,77.65,159,11680,1,,,2024,1,18
,타워팰리스,압구정동,"88,062",2000,0,141.4,993,11680,21,,,2024,1,10
O,강남_4차_아파트,역삼동,"134,042",2007,0,76.96,622,11680,17,,,2024,2,22
X,강남_5차_아파트,청담동,"131,228",1990,0,82.94,852,11680,38,,,2024,3,7
O,강남_7차_아파트,압구정동,"75,808",1994,0,113.11,267,11680,33,,,2024,1,16
X,강남_6차_아파트,압구정동,"3,871",2016,145,135.38,449,11680,14,,,2024,2,7
X,강남_3차_아파트,삼성동,"36,112",1986,0,109.14,640,11680,45,,,2024,2,20
X,강남_5차_아파트,역삼동,"1,353",1981,189,104.14,340,11680,14,,,2024,1,10
,강남_9차_아파트,삼성동,"96,156",1995,0,77.7,746,11680,31,,,2024,3,28
O,타워팰리스,청담동,"49,650",2008,0,107.83,267,11680,21,O,20240303,2024,3,3
,강남_1차_아파트,청담동,"132,227",2011,0,85.16,180,11680,1,,,2024,2,14
,강남_1차_아파트,역삼동,"50,579",2009,0,74.34,350,11680,4,,,2024,2,1
O,타워팰리스,대치동,"40,055",1985,0,103.52,983,11680,24,,,2024,2,26
,강남_4차_아파트,대치동,"3,560",2016,106,74.32,835,11680,21,,,2024,2,14
,강남_4차_아파트,청담동,"125,556",1998,0,144.16,521,11680,10,,,2024,2,4
O,래미안,삼성동,"47,628",2018,0,54.94,424,11680,14,,,2024,1,21
O,래미안,역삼동,"2,920",2010,170,79.94,926,11680,17,,,2024,1,14
X,강남_6차_아파트,압구정동,"41,914",2010,0,127.72,644,11680,26,,,2024,1,2
,강남_1차_아파트,대치동,"130,266",2002,0,64.75,418,11680,22,,,2024,3,7
X,강남_1차_아파트,압구정동,"1,335",2015,55,87.82,640,11680,19,,,2024,3,9
,강남_8차_아파트,압구정동,"36,280",2001,0,113.51,934,11680,20,,,2024,1,21
O,강남_4차_아파트,압구정동,"108,716",2003,0,123.31,891,11680,32,,,2024,3,10
O,강남_7차_아파트,압구정동,"97,455",2023,0,126.91,859,11680,9,O,20240122,2024,1,22
X,강남_6차_아파트,청담동,"4,911",2017,158,121.04,402,11680,19,,,2024,3,23
,강남_6차_아파트,대치동,"4,628",2000,207,79.9,256,11680,12,,,2024,2,12
O,강남_2차_아파트,삼성동,"2,954",1999,123,79.91,549,11680,30,,,2024,1,3
O,강남_7차_아파트,압구정동,"68,971",1996,0,112.33,371,11680,4,,,2024,3,14
,강남_8차_아파트,역삼동,"51,189",2007,0,76.02,997,11680,11,,,2024,3,21
O,강남_8차_아파트,삼성동,"2,155",2015,293,116.93,297,11680,26,,,2024,3,16
,강남_6차_아파트,삼성동,"121,599",1994,0,139.55,739,11680,3,,,2024,3,26
X,아이파크,압구정동,"71,039",2022,0,76.56,357,11680,16,,,2024,1,8
O,강남_8차_아파트,압구정동,"69,092",1981,0,147.38,124,11680,10,,,2024,3,1
,강남_2차_아파트,역삼동,"1,457",2017,254,133.31,305,11680,17,,,2024,2,10
X,강남_8차_아파트,청담동,"77,014",2006,0,124.69,498,11680,13,,,2024,3,15
X,강남_9차_아파트,청담동,"143,222",2016,0,125.41,677,11680,9,,,2024,2,9
O,강남_1차_아파트,역삼동,"127,275",2004,0,105.19,943,11680,44,,,2024,3,2
O,강남_7차_아파트,압구정동,"62,215",1980,0,135.85,602,11680,37,,,2024,2,15
,강남_7차_아파트,삼성동,"78,620",2002,0,51.8,896,11680,16,,,2024,1,18
O,아이파크,대치동,"59,963",2009,0,126.66,105,11680,9,,,2024,1,20
,강남_8차_아파트,청담동,"90,570",2018,0,130.55,586,11680,18,,,2024,3,26
,강남_7차_아파트,압구정동,"30,619",1988,0,82.37,458,11680,36,,,2024,2,22
O,강남_7차_아파트,청담동,"1,193",2019,188,96.44,521,11680,16,,,2024,2,26
,강남_6차_아파트,압구정동,"121,129",1987,0,134.33,208,11680,20,,,2024,1,4
X,래미안,삼성동,"4,720",2002,258,50.9,458,11680,12,,,2024,1,16
,강남_8차_아파트,압구정동,"3,720",2013,118,72.16,142,11680,23,,,2024,2,3
O,강남_3차_아파트,청담동,"146,346",1981,0,93.58,995,11680,26,,,2024,2,16
,강남_8차_아파트,압구정동,"3,117",1997,298,57.84,887,11680,32,,,2024,3,6
O,강남_5차_아파트,삼성동,"79,736",2008,0,138.27,536,11680,39,,,2024,2,5
X,강남_9차_아파트,삼성동,"1,152",2021,52,107.4,390,11680,41,,,2024,2,2
X,래미안,삼성동,"64,277",2009,0,146.17,904,11680,38,,,2024,3,28
X,강남_8차_아파트,역삼동,"143,340",2005,0,92.52,991,11680,12,,,2024,1,2
,강남_8차_아파트,대치동,"149,192",2020,0,75.37,613,11680,16,,,2024,1,13
,강남_1차_아파트,역삼동,"77,652",2012,0,79.7,846,11680,30,,,2024,3,5
,강남_2차_아파트,삼성동,"4,394",2017,268,125.94,644,11680,24,,,2024,1,21
,강남_7차_아파트,청담동,"141,255",1985,0,122.34,636,11680,44,,,2024,3,3
X,강남_8차_아파트,청담동,"53,408",2007,0,63.4,425,11680,44,,,2024,3,1
X,강남_1차_아파트,대치동,"43,190",2007,0,99.01,709,11680,15,,,2024,3,21
,강남_6차_아파트,대치동,"1,249",1994,166,138.95,385,11680,38,,,2024,3,23
X,강남_6차_아파트,역삼동,"37,307",2007,0,141.85,870,11680,24,,,2024,2,10
O,강남_5차_아파트,삼성동,"4,895",1996,257,117.25,872,11680,24,,,2024,2,15
X,강남_9차_아파트,대치동,"40,798",2015,0,140.74,805,11680,39,,,2024,1,17
X,강남_9차_아파트,역삼동,"108,746",1995,0,148.14,147,11680,11,,,2024,2,13
X,래미안,삼성동,"48,723",2021,0,92.64,243,11680,24,,,2024,1,7
O,강남_6차_아파트,대치동,"79,319",2018,0,144.54,682,11680,1,O,20240202,2024,2,2
,강남_7차_아파트,대치동,"31,260",2002,0,65.82,201,11680,28,,,2024,2,19
,타워팰리스,역삼동,"3,074",2007,201,119.85,274,11680,17,,,2024,3,6
,강남_5차_아파트,청담동,"141,653",1989,0,134.94,523,11680,16,,,2024,3,24
O,강남_2차_아파트,압구정동,"113,240",2004,0,143.97,738,11680,24,,,2024,2,18
,강남_4차_아파트,대치동,"2,300",2024,112,141.31,171,11680,4,,,2024,1,5
X,아이파크,역삼동,"79,126",1989,0,114.13,231,11680,37,,,2024,2,24
,강남_7차_아파트,압구정동,"98,017",2010,0,141.64,612,11680,4,,,2024,3,6
O,강남_9차_아파트,삼성동,"67,778",2020,0,92.35,164,11680,14,,,2024,3,13
,강남_5차_아파트,역삼동,"146,421",2001,0,61.41,764,11680,30,,,2024,2,25
,강남_7차_아파트,압구정동,"2,431",1997,285,86.03,555,11680,31,,,2024,3,20
,강남_1차_아파트,압구정동,"42,190",2015,0,107.67,445,11680,37,,,2024,2,2
,강남_7차_아파트,역삼동,"50,088",1981,0,50.02,559,11680,22,,,2024,3,23
,래미안,역삼동,"96,749",1989,0,78.49,145,11680,32,,,2024,2,16
X,아이파크,압구정동,"127,871",2012,0,88.44,757,11680,43,,,2024,1,25
X,강남_2차_아파트,대치동,"1,113",2005,286,75.63,277,11680,39,,,2024,1,23
,타워팰리스,대치동,"90,423",1987,0,107.93,614,11680,16,O,20240215,2024,2,15
O,아이파크,압구정동,"4,134",2016,142,87.98,686,11680,43,,,2024,1,12
X,강남_1차_아파트,대치동,"3,847",2002,137,113.31,691,11680,14,,,2024,3,18
O,강남_8차_아파트,청담동,"4,973",1994,228,71.02,766,11680,27,,,2024,3,2
O,강남_3차_아파트,역삼동,"3,063",2012,165,76.63,315,11680,12,,,2024,2,20
X,강남_5차_아파트,대치동,"72,390",1981,0,75.91,897,11680,34,,,2024,1,23
,강남_1차_아파트,대치동,"67,057",1998,0,130.02,701,11680,1,,,2024,2,20
X,강남_7차_아파트,역삼동,"58,578",1995,0,87.09,754,11680,22,,,2024,3,15
O,래미안,압구정동,"96,598",2001,0,125.12,740,11680,42,,,2024,3,14
,강남_5차_아파트,대치동,"3,802",2002,192,64.88,476,11680,2,,,2024,1,7
,강남_8차_아파트,청담동,"67,164",2015,0,69.06,209,11680,3,,,2024,1,27
,아이파크,대치동,"1,691",1993,256,142.14,821,11680,27,,,2024,1,10
X,강남_7차_아파트,역삼동,"2,153",2010,215,144.14,615,11680,28,,,2024,1,26
,강남_1차_아파트,대치동,"85,741",1982,0,52.06,494,11680,33,,,2024,3,22
X,강남_2차_아파트,청담동,"98,748",1983,0,66.6,596,11680,36,,,2024,3,15
O,타워팰리스,대치동,"2,017",2009,122,108.15,596,11680,24,,,2024,3,8
X,래미안,삼성동,"54,509",1995,0,103.58,945,11680,23,,,2024,1,28
O,강남_4차_아파트,대치동,"1,861",1987,171,74.07,656,11680,26,,,2024,2,9
,강남_2차_아파트,청담동,"3,255",1995,157,106.63,910,11680,44,O,20240103,2024,1,3
O,타워팰리스,삼성동,"44,464",2019,0,68.4,427,11680,11,,,2024,3,16
,강남_5차_아파트,압구정동,"45,723",2022,0,115.16,557,11680,42,,,2024,2,27
X,강남_3차_아파트,삼성동,"58,946",1982,0,79.6,440,11680,4,,,2024,1,6
X,강남_9차_아파트,역삼동,"2,010",2018,189,71.63,771,11680,18,,,2024,1,13
,강남_3차_아파트,역삼동,"133,349",1990,0,118.39,937,11680,9,,,2024,3,26
,아이파크,대치동,"105,190",2008,0,68.56,684,11680,34,,,2024,3,6
,강남_6차_아파트,삼성동,"111,078",2002,0,107.15,159,11680,31,,,2024,3,1
O,강남_3차_아파트,청담동,"62,931",1999,0,149.52,771,11680,8,,,2024,3,28
,강남_2차_아파트,대치동,"88,441",1990,0,100.77,990,11680,3,,,2024,3,27
,강남_7차_아파트,삼성동,"1,824",1987,230,64.01,451,11680,17,,,2024,3,16
X,강남_8차_아파트,압구정동,"98,345",1985,0,125.25,810,11680,21,,,2024,2,27
O,강남_4차_아파트,청담동,"131,672",2015,0,95.84,897,11680,7,,,2024,3,25
X,래미안,압구정동,"116,333",1994,0,132.9,238,11680,17,,,2024,1,1
,강남_9차_아파트,역삼동,"86,515",1986,0,50.18,590,11680,42,,,2024,2,11
X,강남_1차_아파트,압구정동,"4,371",2006,170,97.84,399,11680,41,,,2024,3,2
X,강남_2차_아파트,대치동,"2,687",1983,153,51.6,394,11680,15,O,20240210,2024,2,10
O,강남_5차_아파트,대치동,"4,488",2019,90,95.36,714,11680,20,,,2024,1,11
,아이파크,역삼동,"126,714",1994,0,73.04,985,11680,16,,,2024,1,20
O,강남_1차_아파트,청담동,"3,647",2022,281,102.83,926,11680,44,,,2024,1,26
,강남_6차_아파트,압구정동,"4,460",2016,292,71.38,528,11680,22,,,2024,1,18
,타워팰리스,대치동,"125,382",2016,0,73.15,466,11680,10,,,2024,1,14
O,강남_2차_아파트,삼성동,"3,062",2003,74,122.45,238,11680,13,O,20240319,2024,3,19
X,강남_2차_아파트,압구정동,"143,986",2019,0,128.51,108,11680,28,,,2024,2,16
,타워팰리스,역삼동,"57,623",1983,0,83.17,786,11680,30,,,2024,1,5
,강남_3차_아파트,청담동,"124,272",1983,0,100.35,356,11680,22,,,2024,2,12
,강남_3차_아파트,압구정동,"72,484",1989,0,59.58,700,11680,7,,,2024,2,5
,강남_7차_아파트,대치동,"143,079",1985,0,66.34,350,11680,27,,,2024,1,8
X,타워팰리스,청담동,"84,448",2008,0,132.18,240,11680,22,,,2024,3,12
,강남_6차_아파트,역삼동,"100,382",2013,0,64.25,679,11680,33,,,2024,3,5
,강남_9차_아파트,삼성동,"89,723",1986,0,146.01,663,11680,38,,,2024,2,14
,강남_5차_아파트,압구정동,"122,968",2010,0,128.55,728,11680,22,,,2024,2,16
O,강남_7차_아파트,역삼동,"4,136",2000,220,148.76,675,11680,10,,,2024,1,23
O,아이파크,역삼동,"143,701",1991,0,76.44,439,11680,7,,,2024,2,25
